,Date,Origin Country Code,State of Entry,Total Arrivals,Male Arrivals,Female Arrivals,Nationality
70043,6/1/2023,CHE,Negeri Sembilan,0,0,0,Switzerland
70044,6/1/2023,CHE,Pahang,9,6,3,Switzerland
70045,6/1/2023,CHE,Perak,5,4,1,Switzerland
70046,6/1/2023,CHE,Perlis,15,7,8,Switzerland
70047,6/1/2023,CHE,Pulau Pinang,76,47,29,Switzerland
70048,6/1/2023,CHE,Sabah,19,10,9,Switzerland
70049,6/1/2023,CHE,Sarawak,34,19,15,Switzerland
70050,6/1/2023,CHE,Selangor,723,456,267,Switzerland
70051,6/1/2023,CHE,W.P. Labuan,0,0,0,Switzerland
70052,6/1/2023,CHL,Johor,18,11,7,Chile
70053,6/1/2023,CHL,Kedah,6,3,3,Chile
70054,6/1/2023,CHL,Kelantan,0,0,0,Chile
70055,6/1/2023,CHL,Melaka,0,0,0,Chile
70056,6/1/2023,CHL,Pahang,0,0,0,Chile
70057,6/1/2023,CHL,Perak,0,0,0,Chile
70058,6/1/2023,CHL,Perlis,7,5,2,Chile
70059,6/1/2023,CHL,Pulau Pinang,12,6,6,Chile
70060,6/1/2023,CHL,Sabah,1,1,0,Chile
70061,6/1/2023,CHL,Sarawak,1,1,0,Chile
70062,6/1/2023,CHL,Selangor,145,78,67,Chile
70063,6/1/2023,CHN,Johor,41635,17973,23662,China
70064,6/1/2023,CHN,Kedah,895,387,508,China
70065,6/1/2023,CHN,Kelantan,3,1,2,China
70066,6/1/2023,CHN,Melaka,2,1,1,China
70067,6/1/2023,CHN,Pahang,21,6,15,China
70068,6/1/2023,CHN,Perak,248,116,132,China
70069,6/1/2023,CHN,Perlis,93,38,55,China
70070,6/1/2023,CHN,Pulau Pinang,8331,4361,3970,China
70071,6/1/2023,CHN,Sabah,5479,2637,2842,China
70072,6/1/2023,CHN,Sarawak,741,349,392,China
70073,6/1/2023,CHN,Selangor,52309,27061,25248,China
70074,6/1/2023,CHN,Terengganu,0,0,0,China
70075,6/1/2023,CHN,W.P. Labuan,58,48,10,China
70076,6/1/2023,CIV,Johor,2,0,2,C��te d'Iv
70077,6/1/2023,CIV,Kedah,0,0,0,C��te d'Iv
70078,6/1/2023,CIV,Pulau Pinang,0,0,0,C��te d'Iv
70079,6/1/2023,CIV,Sabah,0,0,0,C��te d'Iv
70080,6/1/2023,CIV,Sarawak,0,0,0,C��te d'Iv
70081,6/1/2023,CIV,Selangor,15,13,2,C��te d'Iv
70082,6/1/2023,CMR,Johor,3,3,0,Cameroon
70083,6/1/2023,CMR,Kedah,0,0,0,Cameroon
70084,6/1/2023,CMR,Pulau Pinang,0,0,0,Cameroon
70085,6/1/2023,CMR,Sabah,0,0,0,Cameroon
70086,6/1/2023,CMR,Sarawak,0,0,0,Cameroon
70087,6/1/2023,CMR,Selangor,19,15,4,Cameroon
70088,6/1/2023,COD,Johor,2,2,0,"Congo, the Democratic Republic of the"
70089,6/1/2023,COD,Pulau Pinang,0,0,0,"Congo, the Democratic Republic of the"
70090,6/1/2023,COD,Sarawak,0,0,0,"Congo, the Democratic Republic of the"
70091,6/1/2023,COD,Selangor,15,12,3,"Congo, the Democratic Republic of the"
70092,6/1/2023,COG,Johor,0,0,0,Congo
70093,6/1/2023,COG,Kedah,0,0,0,Congo
70094,6/1/2023,COG,Selangor,1,0,1,Congo
70095,6/1/2023,COK,Selangor,0,0,0,Cook Islands
70096,6/1/2023,COL,Johor,27,13,14,Colombia
70097,6/1/2023,COL,Kedah,0,0,0,Colombia
70098,6/1/2023,COL,Perak,0,0,0,Colombia
70099,6/1/2023,COL,Pulau Pinang,5,3,2,Colombia
70100,6/1/2023,COL,Sabah,1,0,1,Colombia
70101,6/1/2023,COL,Sarawak,0,0,0,Colombia
70102,6/1/2023,COL,Selangor,152,69,83,Colombia
70103,6/1/2023,COL,W.P. Labuan,0,0,0,Colombia
70104,6/1/2023,COM,Johor,2,0,2,Comoros
70105,6/1/2023,COM,Kedah,0,0,0,Comoros
70106,6/1/2023,COM,Selangor,34,24,10,Comoros
70107,6/1/2023,CPV,Johor,0,0,0,Cape Verde
70108,6/1/2023,CPV,Kedah,0,0,0,Cape Verde
70109,6/1/2023,CPV,Pulau Pinang,0,0,0,Cape Verde
70110,6/1/2023,CPV,Sabah,0,0,0,Cape Verde
70111,6/1/2023,CPV,Selangor,2,2,0,Cape Verde
70112,6/1/2023,CRI,Johor,9,6,3,Costa Rica
70113,6/1/2023,CRI,Kedah,1,0,1,Costa Rica
70114,6/1/2023,CRI,Perak,0,0,0,Costa Rica
70115,6/1/2023,CRI,Perlis,0,0,0,Costa Rica
70116,6/1/2023,CRI,Pulau Pinang,2,2,0,Costa Rica
70117,6/1/2023,CRI,Sabah,3,2,1,Costa Rica
70118,6/1/2023,CRI,Sarawak,0,0,0,Costa Rica
70119,6/1/2023,CRI,Selangor,30,13,17,Costa Rica
70120,6/1/2023,CUB,Johor,3,2,1,Cuba
70121,6/1/2023,CUB,Kedah,0,0,0,Cuba
70122,6/1/2023,CUB,Perlis,0,0,0,Cuba
70123,6/1/2023,CUB,Pulau Pinang,1,0,1,Cuba
70124,6/1/2023,CUB,Sabah,0,0,0,Cuba
70125,6/1/2023,CUB,Sarawak,0,0,0,Cuba
70126,6/1/2023,CUB,Selangor,21,12,9,Cuba
70127,6/1/2023,CYP,Johor,7,7,0,Cyprus
70128,6/1/2023,CYP,Kedah,0,0,0,Cyprus
70129,6/1/2023,CYP,Perak,0,0,0,Cyprus
70130,6/1/2023,CYP,Perlis,0,0,0,Cyprus
70131,6/1/2023,CYP,Pulau Pinang,2,1,1,Cyprus
70132,6/1/2023,CYP,Sabah,0,0,0,Cyprus
70133,6/1/2023,CYP,Sarawak,0,0,0,Cyprus
70134,6/1/2023,CYP,Selangor,67,51,16,Cyprus
70135,6/1/2023,CZE,Johor,105,73,32,Czech Republic
70136,6/1/2023,CZE,Kedah,19,11,8,Czech Republic
70137,6/1/2023,CZE,Kelantan,0,0,0,Czech Republic
70138,6/1/2023,CZE,Melaka,0,0,0,Czech Republic
70139,6/1/2023,CZE,Negeri Sembilan,0,0,0,Czech Republic
70140,6/1/2023,CZE,Perak,0,0,0,Czech Republic
70141,6/1/2023,CZE,Perlis,2,2,0,Czech Republic
70142,6/1/2023,CZE,Pulau Pinang,5,3,2,Czech Republic
70143,6/1/2023,CZE,Sabah,7,3,4,Czech Republic
70144,6/1/2023,CZE,Sarawak,13,9,4,Czech Republic
70145,6/1/2023,CZE,Selangor,251,150,101,Czech Republic
70146,6/1/2023,CZE,W.P. Labuan,1,1,0,Czech Republic
70147,6/1/2023,DEU,Johor,1893,1163,730,Germany
70148,6/1/2023,DEU,Kedah,313,161,152,Germany
70149,6/1/2023,DEU,Kelantan,13,10,3,Germany
70150,6/1/2023,DEU,Melaka,10,5,5,Germany
70151,6/1/2023,DEU,Negeri Sembilan,0,0,0,Germany
70152,6/1/2023,DEU,Pahang,15,7,8,Germany
70153,6/1/2023,DEU,Perak,32,19,13,Germany
70154,6/1/2023,DEU,Perlis,80,49,31,Germany
70155,6/1/2023,DEU,Pulau Pinang,510,383,127,Germany
70156,6/1/2023,DEU,Sabah,134,83,51,Germany
70157,6/1/2023,DEU,Sarawak,200,111,89,Germany
70158,6/1/2023,DEU,Selangor,4102,2595,1507,Germany
70159,6/1/2023,DEU,Terengganu,0,0,0,Germany
70160,6/1/2023,DEU,W.P. Labuan,5,4,1,Germany
70161,6/1/2023,DJI,Johor,0,0,0,Djibouti
70162,6/1/2023,DJI,Selangor,8,7,1,Djibouti
70163,6/1/2023,DMA,Johor,9,9,0,Dominica
70164,6/1/2023,DMA,Kedah,0,0,0,Dominica
70165,6/1/2023,DMA,Pulau Pinang,0,0,0,Dominica
70166,6/1/2023,DMA,Sabah,0,0,0,Dominica
70167,6/1/2023,DMA,Sarawak,2,1,1,Dominica
70168,6/1/2023,DMA,Selangor,37,30,7,Dominica
70169,6/1/2023,DMA,W.P. Labuan,0,0,0,Dominica
70170,6/1/2023,DNK,Johor,231,169,62,Denmark
70171,6/1/2023,DNK,Kedah,16,11,5,Denmark
70172,6/1/2023,DNK,Kelantan,6,5,1,Denmark
70173,6/1/2023,DNK,Melaka,0,0,0,Denmark
70174,6/1/2023,DNK,Negeri Sembilan,0,0,0,Denmark
70175,6/1/2023,DNK,Pahang,0,0,0,Denmark
70176,6/1/2023,DNK,Perak,8,5,3,Denmark
70177,6/1/2023,DNK,Perlis,10,5,5,Denmark
70178,6/1/2023,DNK,Pulau Pinang,50,37,13,Denmark
70179,6/1/2023,DNK,Sabah,24,16,8,Denmark
70180,6/1/2023,DNK,Sarawak,7,6,1,Denmark
70181,6/1/2023,DNK,Selangor,673,389,284,Denmark
70182,6/1/2023,DNK,W.P. Labuan,0,0,0,Denmark
70183,6/1/2023,DOM,Johor,2,0,2,Dominican Republic
70184,6/1/2023,DOM,Kedah,1,0,1,Dominican Republic
70185,6/1/2023,DOM,Perak,0,0,0,Dominican Republic
70186,6/1/2023,DOM,Perlis,0,0,0,Dominican Republic
70187,6/1/2023,DOM,Pulau Pinang,0,0,0,Dominican Republic
70188,6/1/2023,DOM,Sabah,0,0,0,Dominican Republic
70189,6/1/2023,DOM,Sarawak,0,0,0,Dominican Republic
70190,6/1/2023,DOM,Selangor,18,13,5,Dominican Republic
70191,6/1/2023,DZA,Johor,18,16,2,Algeria
70192,6/1/2023,DZA,Kedah,3,3,0,Algeria
70193,6/1/2023,DZA,Kelantan,0,0,0,Algeria
70194,6/1/2023,DZA,Melaka,0,0,0,Algeria
70195,6/1/2023,DZA,Perak,1,1,0,Algeria
70196,6/1/2023,DZA,Perlis,0,0,0,Algeria
70197,6/1/2023,DZA,Pulau Pinang,5,3,2,Algeria
70198,6/1/2023,DZA,Sabah,1,0,1,Algeria
70199,6/1/2023,DZA,Sarawak,8,7,1,Algeria
70200,6/1/2023,DZA,Selangor,467,305,162,Algeria
70201,6/1/2023,DZA,W.P. Labuan,0,0,0,Algeria
70202,6/1/2023,ECU,Johor,16,5,11,Ecuador
70203,6/1/2023,ECU,Kedah,0,0,0,Ecuador
70204,6/1/2023,ECU,Perak,0,0,0,Ecuador
70205,6/1/2023,ECU,Perlis,0,0,0,Ecuador
70206,6/1/2023,ECU,Pulau Pinang,2,0,2,Ecuador
70207,6/1/2023,ECU,Sabah,0,0,0,Ecuador
70208,6/1/2023,ECU,Sarawak,0,0,0,Ecuador
70209,6/1/2023,ECU,Selangor,46,17,29,Ecuador
70210,6/1/2023,EGY,Johor,228,176,52,Egypt
70211,6/1/2023,EGY,Kedah,8,7,1,Egypt
70212,6/1/2023,EGY,Kelantan,1,1,0,Egypt
70213,6/1/2023,EGY,Melaka,0,0,0,Egypt
70214,6/1/2023,EGY,Pahang,0,0,0,Egypt
70215,6/1/2023,EGY,Perak,3,2,1,Egypt
70216,6/1/2023,EGY,Perlis,6,3,3,Egypt
70217,6/1/2023,EGY,Pulau Pinang,12,11,1,Egypt
70218,6/1/2023,EGY,Sabah,5,5,0,Egypt
70219,6/1/2023,EGY,Sarawak,105,74,31,Egypt
70220,6/1/2023,EGY,Selangor,1495,1012,483,Egypt
70221,6/1/2023,EGY,Terengganu,0,0,0,Egypt
70222,6/1/2023,EGY,W.P. Labuan,1,1,0,Egypt
70223,6/1/2023,ERI,Johor,1,1,0,Eritrea
70224,6/1/2023,ERI,Pulau Pinang,0,0,0,Eritrea
70225,6/1/2023,ERI,Sabah,0,0,0,Eritrea
70226,6/1/2023,ERI,Selangor,24,13,11,Eritrea
70227,6/1/2023,ESP,Johor,476,316,160,Spain
70228,6/1/2023,ESP,Kedah,59,28,31,Spain
70229,6/1/2023,ESP,Kelantan,3,3,0,Spain
70230,6/1/2023,ESP,Melaka,0,0,0,Spain
70231,6/1/2023,ESP,Negeri Sembilan,0,0,0,Spain
70232,6/1/2023,ESP,Pahang,0,0,0,Spain
70233,6/1/2023,ESP,Perak,2,0,2,Spain
70234,6/1/2023,ESP,Perlis,18,15,3,Spain
70235,6/1/2023,ESP,Pulau Pinang,83,55,28,Spain
70236,6/1/2023,ESP,Sabah,29,14,15,Spain
70237,6/1/2023,ESP,Sarawak,42,26,16,Spain
70238,6/1/2023,ESP,Selangor,1499,856,643,Spain
70239,6/1/2023,ESP,W.P. Labuan,2,0,2,Spain
70240,6/1/2023,EST,Johor,25,16,9,Estonia
70241,6/1/2023,EST,Kedah,2,0,2,Estonia
70242,6/1/2023,EST,Kelantan,0,0,0,Estonia
70243,6/1/2023,EST,Pahang,0,0,0,Estonia
70244,6/1/2023,EST,Perak,0,0,0,Estonia
70245,6/1/2023,EST,Perlis,1,0,1,Estonia
70246,6/1/2023,EST,Pulau Pinang,4,4,0,Estonia
70247,6/1/2023,EST,Sabah,0,0,0,Estonia
70248,6/1/2023,EST,Sarawak,2,1,1,Estonia
70249,6/1/2023,EST,Selangor,60,29,31,Estonia
70250,6/1/2023,EST,W.P. Labuan,1,0,1,Estonia
70251,6/1/2023,ETH,Johor,1,0,1,Ethiopia
70252,6/1/2023,ETH,Kedah,0,0,0,Ethiopia
70253,6/1/2023,ETH,Pulau Pinang,0,0,0,Ethiopia
70254,6/1/2023,ETH,Sarawak,0,0,0,Ethiopia
70255,6/1/2023,ETH,Selangor,38,24,14,Ethiopia
70256,6/1/2023,FIN,Johor,148,83,65,Finland
70257,6/1/2023,FIN,Kedah,19,10,9,Finland
70258,6/1/2023,FIN,Kelantan,1,1,0,Finland
70259,6/1/2023,FIN,Melaka,0,0,0,Finland
70260,6/1/2023,FIN,Negeri Sembilan,0,0,0,Finland
70261,6/1/2023,FIN,Pahang,0,0,0,Finland
70262,6/1/2023,FIN,Perak,7,3,4,Finland
70263,6/1/2023,FIN,Perlis,7,6,1,Finland
70264,6/1/2023,FIN,Pulau Pinang,19,15,4,Finland
70265,6/1/2023,FIN,Sabah,9,3,6,Finland
70266,6/1/2023,FIN,Sarawak,9,5,4,Finland
70267,6/1/2023,FIN,Selangor,266,159,107,Finland
70268,6/1/2023,FIN,W.P. Labuan,0,0,0,Finland
70269,6/1/2023,FJI,Johor,71,27,44,Fiji
70270,6/1/2023,FJI,Kedah,0,0,0,Fiji
70271,6/1/2023,FJI,Kelantan,0,0,0,Fiji
70272,6/1/2023,FJI,Perak,0,0,0,Fiji
70273,6/1/2023,FJI,Perlis,0,0,0,Fiji
70274,6/1/2023,FJI,Pulau Pinang,4,1,3,Fiji
70275,6/1/2023,FJI,Sabah,0,0,0,Fiji
70276,6/1/2023,FJI,Sarawak,1,0,1,Fiji
70277,6/1/2023,FJI,Selangor,109,57,52,Fiji
70278,6/1/2023,FRA,Johor,1998,1171,827,France
70279,6/1/2023,FRA,Kedah,295,173,122,France
70280,6/1/2023,FRA,Kelantan,21,13,8,France
70281,6/1/2023,FRA,Melaka,3,2,1,France
70282,6/1/2023,FRA,Negeri Sembilan,0,0,0,France
70283,6/1/2023,FRA,Pahang,20,13,7,France
70284,6/1/2023,FRA,Perak,32,21,11,France
70285,6/1/2023,FRA,Perlis,82,47,35,France
70286,6/1/2023,FRA,Pulau Pinang,363,230,133,France
70287,6/1/2023,FRA,Sabah,105,67,38,France
70288,6/1/2023,FRA,Sarawak,126,78,48,France
70289,6/1/2023,FRA,Selangor,5098,3025,2073,France
70290,6/1/2023,FRA,Terengganu,0,0,0,France
70291,6/1/2023,FRA,W.P. Labuan,0,0,0,France
70292,6/1/2023,FSM,Johor,0,0,0,"Micronesia, Federated States of"
70293,6/1/2023,FSM,Pulau Pinang,0,0,0,"Micronesia, Federated States of"
70294,6/1/2023,FSM,Selangor,2,1,1,"Micronesia, Federated States of"
70295,6/1/2023,GAB,Johor,2,0,2,Gabon
70296,6/1/2023,GAB,Pulau Pinang,0,0,0,Gabon
70297,6/1/2023,GAB,Sarawak,0,0,0,Gabon
70298,6/1/2023,GAB,Selangor,7,3,4,Gabon
70299,6/1/2023,GBR,Johor,4561,2911,1650,United Kingdom
70300,6/1/2023,GBR,Kedah,671,367,304,United Kingdom
70301,6/1/2023,GBR,Kelantan,16,10,6,United Kingdom
70302,6/1/2023,GBR,Melaka,1,1,0,United Kingdom
70303,6/1/2023,GBR,Negeri Sembilan,0,0,0,United Kingdom
70304,6/1/2023,GBR,Pahang,14,10,4,United Kingdom
70305,6/1/2023,GBR,Perak,87,59,28,United Kingdom
70306,6/1/2023,GBR,Perlis,191,106,85,United Kingdom
70307,6/1/2023,GBR,Pulau Pinang,1122,711,411,United Kingdom
70308,6/1/2023,GBR,Sabah,391,231,160,United Kingdom
70309,6/1/2023,GBR,Sarawak,961,583,378,United Kingdom
70310,6/1/2023,GBR,Selangor,11393,6950,4443,United Kingdom
70311,6/1/2023,GBR,Terengganu,0,0,0,United Kingdom
70312,6/1/2023,GBR,W.P. Labuan,30,22,8,United Kingdom
70313,6/1/2023,GEO,Johor,9,5,4,Georgia
70314,6/1/2023,GEO,Kedah,2,1,1,Georgia
70315,6/1/2023,GEO,Melaka,0,0,0,Georgia
70316,6/1/2023,GEO,Perak,0,0,0,Georgia
70317,6/1/2023,GEO,Perlis,1,1,0,Georgia
70318,6/1/2023,GEO,Pulau Pinang,0,0,0,Georgia
70319,6/1/2023,GEO,Sabah,1,1,0,Georgia
70320,6/1/2023,GEO,Sarawak,0,0,0,Georgia
70321,6/1/2023,GEO,Selangor,42,24,18,Georgia
70322,6/1/2023,GHA,Johor,5,4,1,Ghana
70323,6/1/2023,GHA,Kedah,0,0,0,Ghana
70324,6/1/2023,GHA,Kelantan,0,0,0,Ghana
70325,6/1/2023,GHA,Pulau Pinang,2,1,1,Ghana
70326,6/1/2023,GHA,Sabah,2,1,1,Ghana
70327,6/1/2023,GHA,Sarawak,0,0,0,Ghana
70328,6/1/2023,GHA,Selangor,49,40,9,Ghana
70329,6/1/2023,GIB,Johor,0,0,0,Gibraltar
70330,6/1/2023,GIB,Sarawak,0,0,0,Gibraltar
70331,6/1/2023,GIN,Johor,1,1,0,Guinea
70332,6/1/2023,GIN,Kedah,0,0,0,Guinea
70333,6/1/2023,GIN,Kelantan,0,0,0,Guinea
70334,6/1/2023,GIN,Perlis,0,0,0,Guinea
70335,6/1/2023,GIN,Pulau Pinang,0,0,0,Guinea
70336,6/1/2023,GIN,Sabah,0,0,0,Guinea
70337,6/1/2023,GIN,Sarawak,0,0,0,Guinea
70338,6/1/2023,GIN,Selangor,41,26,15,Guinea
70339,6/1/2023,GLP,Selangor,0,0,0,Guadeloupe
70340,6/1/2023,GMB,Johor,1,1,0,Gambia
70341,6/1/2023,GMB,Kedah,0,0,0,Gambia
70342,6/1/2023,GMB,Kelantan,0,0,0,Gambia
70343,6/1/2023,GMB,Pulau Pinang,0,0,0,Gambia
70344,6/1/2023,GMB,Sabah,0,0,0,Gambia
70345,6/1/2023,GMB,Sarawak,0,0,0,Gambia
70346,6/1/2023,GMB,Selangor,25,18,7,Gambia
70347,6/1/2023,GNB,Johor,1,1,0,Guinea-Bissau
70348,6/1/2023,GNB,Selangor,0,0,0,Guinea-Bissau
70349,6/1/2023,GNQ,Johor,0,0,0,Equatorial Guinea
70350,6/1/2023,GNQ,Selangor,1,1,0,Equatorial Guinea
70351,6/1/2023,GRC,Johor,50,40,10,Greece
70352,6/1/2023,GRC,Kedah,3,2,1,Greece
70353,6/1/2023,GRC,Kelantan,0,0,0,Greece
70354,6/1/2023,GRC,Melaka,0,0,0,Greece
70355,6/1/2023,GRC,Negeri Sembilan,0,0,0,Greece
70356,6/1/2023,GRC,Pahang,0,0,0,Greece
70357,6/1/2023,GRC,Perak,0,0,0,Greece
70358,6/1/2023,GRC,Perlis,2,2,0,Greece
70359,6/1/2023,GRC,Pulau Pinang,4,3,1,Greece
70360,6/1/2023,GRC,Sabah,12,7,5,Greece
70361,6/1/2023,GRC,Sarawak,0,0,0,Greece
70362,6/1/2023,GRC,Selangor,134,106,28,Greece
70363,6/1/2023,GRD,Johor,5,1,4,Grenada
70364,6/1/2023,GRD,Kedah,3,0,3,Grenada
70365,6/1/2023,GRD,Pulau Pinang,0,0,0,Grenada
70366,6/1/2023,GRD,Sabah,0,0,0,Grenada
70367,6/1/2023,GRD,Sarawak,0,0,0,Grenada
70368,6/1/2023,GRD,Selangor,6,4,2,Grenada
70369,6/1/2023,GRL,Johor,0,0,0,Greenland
70370,6/1/2023,GRL,Selangor,0,0,0,Greenland
70371,6/1/2023,GTM,Johor,3,0,3,Guatemala
70372,6/1/2023,GTM,Kedah,0,0,0,Guatemala
70373,6/1/2023,GTM,Pahang,0,0,0,Guatemala
70374,6/1/2023,GTM,Perak,0,0,0,Guatemala
70375,6/1/2023,GTM,Pulau Pinang,1,1,0,Guatemala
70376,6/1/2023,GTM,Sabah,0,0,0,Guatemala
70377,6/1/2023,GTM,Sarawak,1,0,1,Guatemala
70378,6/1/2023,GTM,Selangor,12,9,3,Guatemala
70379,6/1/2023,GTM,W.P. Labuan,1,0,1,Guatemala
70380,6/1/2023,GUY,Johor,0,0,0,Guyana
70381,6/1/2023,GUY,Kedah,0,0,0,Guyana
